"datetime";"ipsrc";"ipdst";"dstport";"proto";"action";"policyid"
"2023-03-07 04:00:52";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:00:53";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:01:37";"152.199.19.160";"10.188.10.10";"41476";"TCP";"Deny";"34"
"2023-03-07 04:01:37";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:01:37";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:01:37";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:01:38";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:01:38";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:02:16";"10.188.0.1";"10.188.10.10";"59293";"UDP";"Permit";"6"
"2023-03-07 04:02:16";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:02:16";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:02:17";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:02:17";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:02:17";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:02:17";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:02:21";"152.199.19.160";"10.188.10.10";"41476";"TCP";"Deny";"34"
"2023-03-07 04:02:21";"152.199.19.160";"10.188.10.10";"41476";"TCP";"Deny";"34"
"2023-03-07 04:02:21";"152.199.19.160";"10.188.10.10";"41476";"TCP";"Deny";"34"
"2023-03-07 04:02:21";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:02:51";"10.188.0.1";"10.188.10.10";"54526";"UDP";"Permit";"6"
"2023-03-07 04:02:51";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:02:51";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:02:51";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:02:52";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:02:52";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:02:52";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:13:55";"8.8.8.8";"10.188.10.10";"35829";"UDP";"Permit";"6"
"2023-03-07 04:13:55";"8.8.8.8";"10.188.10.10";"35829";"UDP";"Permit";"6"
"2023-03-07 04:13:55";"51.195.201.11";"10.188.10.10";"42030";"TCP";"Deny";"34"
"2023-03-07 04:13:56";"51.195.201.11";"10.188.10.10";"42030";"TCP";"Deny";"34"
"2023-03-07 04:13:56";"51.195.201.11";"10.188.10.10";"42030";"TCP";"Deny";"34"
"2023-03-07 04:13:56";"51.195.201.11";"10.188.10.10";"42030";"TCP";"Deny";"34"
"2023-03-07 04:13:56";"51.195.201.11";"10.188.10.10";"42030";"TCP";"Deny";"34"
"2023-03-07 04:14:40";"8.8.8.8";"10.188.10.10";"49601";"UDP";"Permit";"6"
"2023-03-07 04:14:40";"8.8.8.8";"10.188.10.10";"46846";"UDP";"Permit";"6"
"2023-03-07 04:14:40";"8.8.8.8";"10.188.10.10";"46846";"UDP";"Permit";"6"
"2023-03-07 04:14:40";"8.8.8.8";"10.188.10.10";"46846";"UDP";"Permit";"6"
"2023-03-07 04:14:40";"8.8.8.8";"10.188.10.10";"46846";"UDP";"Permit";"6"
"2023-03-07 04:14:40";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:14:40";"51.144.164.215";"10.188.10.10";"51972";"TCP";"Deny";"34"
"2023-03-07 04:14:40";"51.144.164.215";"10.188.10.10";"51972";"TCP";"Deny";"34"
"2023-03-07 04:14:40";"51.144.164.215";"10.188.10.10";"51972";"TCP";"Deny";"34"
"2023-03-07 04:14:40";"51.144.164.215";"10.188.10.10";"51972";"TCP";"Deny";"34"
"2023-03-07 04:14:42";"8.8.8.8";"10.188.10.10";"49363";"UDP";"Permit";"6"
"2023-03-07 04:14:42";"8.8.8.8";"10.188.10.10";"49363";"UDP";"Permit";"6"
"2023-03-07 04:14:43";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:14:43";"20.189.173.9";"10.188.10.10";"60256";"TCP";"Deny";"34"
"2023-03-07 04:14:43";"20.189.173.9";"10.188.10.10";"60256";"TCP";"Deny";"34"
"2023-03-07 04:15:26";"51.144.164.215";"10.188.10.10";"51972";"TCP";"Deny";"34"
"2023-03-07 04:15:26";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:15:26";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:15:27";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:15:27";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:15:27";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:16:11";"51.144.164.215";"10.188.10.10";"51972";"TCP";"Deny";"34"
"2023-03-07 04:16:11";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:16:12";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:16:12";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:16:12";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:16:12";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:16:51";"51.144.164.215";"10.188.10.10";"51972";"TCP";"Deny";"34"
"2023-03-07 04:16:51";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:16:52";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:16:52";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:16:52";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:16:52";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:17:37";"51.144.164.215";"10.188.10.10";"51972";"TCP";"Deny";"34"
"2023-03-07 04:17:37";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:17:38";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:17:38";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:17:38";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:17:38";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:18:22";"51.144.164.215";"10.188.10.10";"51972";"TCP";"Deny";"34"
"2023-03-07 04:18:22";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:18:23";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:18:23";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:18:23";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:18:23";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:19:07";"51.144.164.215";"10.188.10.10";"51972";"TCP";"Deny";"34"
"2023-03-07 04:19:08";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:19:08";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:19:08";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:19:08";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:19:09";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:19:52";"51.144.164.215";"10.188.10.10";"51972";"TCP";"Deny";"34"
"2023-03-07 04:19:53";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:19:53";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:19:53";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:19:53";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:19:54";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:20:37";"51.144.164.215";"10.188.10.10";"51972";"TCP";"Deny";"34"
"2023-03-07 04:20:37";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:20:38";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:20:38";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:20:38";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:20:39";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:21:22";"51.144.164.215";"10.188.10.10";"51972";"TCP";"Deny";"34"
"2023-03-07 04:21:23";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:21:23";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:21:23";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:21:23";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:21:24";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:22:08";"51.144.164.215";"10.188.10.10";"51972";"TCP";"Deny";"34"
"2023-03-07 04:22:08";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:22:08";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:22:08";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:22:08";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:22:09";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:22:53";"51.144.164.215";"10.188.10.10";"51972";"TCP";"Deny";"34"
"2023-03-07 04:22:53";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:22:53";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:22:53";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:22:54";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:22:54";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:23:38";"51.144.164.215";"10.188.10.10";"51972";"TCP";"Deny";"34"
"2023-03-07 04:23:38";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:23:38";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:23:38";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:23:38";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:23:39";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:24:23";"51.144.164.215";"10.188.10.10";"51972";"TCP";"Deny";"34"
"2023-03-07 04:24:23";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:24:23";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:24:23";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:24:24";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:24:24";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:25:08";"51.144.164.215";"10.188.10.10";"51972";"TCP";"Deny";"34"
"2023-03-07 04:25:08";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:25:08";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:25:08";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:25:09";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:25:09";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:25:53";"51.144.164.215";"10.188.10.10";"51972";"TCP";"Deny";"34"
"2023-03-07 04:25:53";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:25:53";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:25:53";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:25:54";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:25:54";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:26:38";"51.144.164.215";"10.188.10.10";"51972";"TCP";"Deny";"34"
"2023-03-07 04:26:38";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:26:38";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:26:39";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:26:39";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:26:39";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:27:23";"51.144.164.215";"10.188.10.10";"51972";"TCP";"Deny";"34"
"2023-03-07 04:27:23";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:27:23";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:27:24";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:27:24";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:27:24";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:28:08";"51.144.164.215";"10.188.10.10";"51972";"TCP";"Deny";"34"
"2023-03-07 04:28:08";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:28:08";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:28:09";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:28:09";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:28:09";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:28:53";"51.144.164.215";"10.188.10.10";"51972";"TCP";"Deny";"34"
"2023-03-07 04:28:53";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:28:53";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:28:54";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:28:54";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:28:54";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:29:38";"51.144.164.215";"10.188.10.10";"51972";"TCP";"Deny";"34"
"2023-03-07 04:29:38";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:29:38";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:29:39";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:29:39";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:29:39";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:30:23";"51.144.164.215";"10.188.10.10";"51972";"TCP";"Deny";"34"
"2023-03-07 04:30:23";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:30:23";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:30:24";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:30:24";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:30:24";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:31:08";"51.144.164.215";"10.188.10.10";"51972";"TCP";"Deny";"34"
"2023-03-07 04:31:08";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:31:09";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:31:09";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:31:09";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:31:09";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:31:53";"51.144.164.215";"10.188.10.10";"51972";"TCP";"Deny";"34"
"2023-03-07 04:31:53";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:31:54";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:31:54";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:31:54";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:31:54";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:32:38";"51.144.164.215";"10.188.10.10";"51972";"TCP";"Deny";"34"
"2023-03-07 04:32:38";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:32:39";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:32:39";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:32:39";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:32:39";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:33:23";"51.144.164.215";"10.188.10.10";"51972";"TCP";"Deny";"34"
"2023-03-07 04:34:08";"51.144.164.215";"10.188.10.10";"51972";"TCP";"Deny";"34"
"2023-03-07 04:34:09";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:34:09";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:34:09";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:34:09";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:34:10";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:34:54";"51.144.164.215";"10.188.10.10";"51972";"TCP";"Deny";"34"
"2023-03-07 04:34:54";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:34:54";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:34:54";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:34:54";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:34:55";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:35:39";"51.144.164.215";"10.188.10.10";"51972";"TCP";"Deny";"34"
"2023-03-07 04:35:39";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:35:39";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:35:39";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:35:39";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:35:40";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:36:24";"51.144.164.215";"10.188.10.10";"51972";"TCP";"Deny";"34"
"2023-03-07 04:36:24";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:36:24";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:36:24";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:36:25";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:36:25";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:37:09";"51.144.164.215";"10.188.10.10";"51972";"TCP";"Deny";"34"
"2023-03-07 04:37:09";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:37:09";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:37:09";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:37:10";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:37:10";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:37:54";"51.144.164.215";"10.188.10.10";"51972";"TCP";"Deny";"34"
"2023-03-07 04:37:54";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:37:54";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:37:54";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:37:55";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:37:55";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:38:39";"51.144.164.215";"10.188.10.10";"51972";"TCP";"Deny";"34"
"2023-03-07 04:38:39";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:38:39";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:38:39";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:38:40";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:38:40";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:39:24";"51.144.164.215";"10.188.10.10";"51972";"TCP";"Deny";"34"
"2023-03-07 04:39:24";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:39:24";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:39:24";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:39:25";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:39:25";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:40:09";"51.144.164.215";"10.188.10.10";"51972";"TCP";"Deny";"34"
"2023-03-07 04:40:09";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:40:09";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:40:10";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:40:10";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:40:10";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:40:54";"51.144.164.215";"10.188.10.10";"51972";"TCP";"Deny";"34"
"2023-03-07 04:40:54";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:40:54";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:40:55";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:40:55";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:40:55";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:41:39";"51.144.164.215";"10.188.10.10";"51972";"TCP";"Deny";"34"
"2023-03-07 04:41:39";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:41:40";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:41:40";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:41:40";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:41:40";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:42:24";"51.144.164.215";"10.188.10.10";"51972";"TCP";"Deny";"34"
"2023-03-07 04:42:24";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:42:24";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:42:25";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:42:25";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:42:25";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:43:09";"51.144.164.215";"10.188.10.10";"51972";"TCP";"Deny";"34"
"2023-03-07 04:43:09";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:43:09";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:43:10";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:43:10";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:43:10";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:43:54";"51.144.164.215";"10.188.10.10";"51972";"TCP";"Deny";"34"
"2023-03-07 04:43:54";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:43:54";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:43:55";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:43:55";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:43:55";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:44:39";"51.144.164.215";"10.188.10.10";"51972";"TCP";"Deny";"34"
"2023-03-07 04:44:39";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
